,UniProt ID,Site,Type
3851,Q8IZA0,588,HexHexNAc
3852,Q8IZA0,434,HexHexNAc
3853,Q8IZA0,216,Hex2HexNAc2
3854,Q8IZA0,217,HexNAc
3855,Q14118,353,HexHexNAc
3856,Q9UKV5,52,HexHexNAc
3857,Q7Z6E9,625,HexNAc
3858,Q9Y227,277,HexHexNAc
3859,Q9Y227,75,HexHexNAc
3860,O75354,272,HexHexNAc
3861,O75354,129,HexNAc
3862,Q9NQZ7,275,HexHexNAc
3863,O75071,402,HexNAc
3864,O75071,465,HexHexNAc
3865,O75071,247,Hex2HexNAc2
3866,O75071,186,HexHexNAc
3867,P68104,341,HexHexNAc
3868,Q15370,74,HexHexNAc
3869,O94919,301,HexHexNAc
3870,Q9NR46,316,HexHexNAc
3871,Q9NZ08,508,HexHexNAc
3872,Q9NZ08,507,HexHexNAc
3873,Q9NZ08,505,HexHexNAc
3874,Q6P179,39,HexHexNAc
3875,Q6P179,47,HexHexNAc
3876,Q6P179,521,HexHexNAc
3877,Q6P179,43,HexHexNAc
3878,Q9UKM7,144,HexHexNAc
3879,Q9UKM7,640,HexHexNAc
3880,Q9UKM7,390,HexHexNAc
3881,Q9UKM7,399,HexHexNAc
3882,Q9UKM7,425,HexHexNAc
3883,P14625,669,HexHexNAc
3884,Q6P2E9,640,HexNAc2
3885,O15197,176,HexHexNAc
3886,O15197,489,HexHexNAc
3887,O15197,551,HexHexNAc
3888,O15197,175,HexHexNAc
3889,O15197,173,Hex2HexNAc2
3890,O15197,174,Hex3HexNAc3
3891,O15197,172,Hex3HexNAc3
3892,O15197,171,HexHexNAc
3893,O15197,548,HexHexNAc
3894,O15197,546,HexHexNAc
3895,O15197,579,HexHexNAc
3896,O15197,514,HexHexNAc
3897,O15197,544,HexHexNAc
3898,P52797,170,HexHexNAc
3899,P98172,198,HexHexNAc
3900,Q5UCC4,192,HexHexNAc
3901,Q5UCC4,191,HexHexNAc
3902,Q9NZJ5,40,HexHexNAc2
3903,Q9NZJ5,57,HexNAc
3904,Q9NZJ5,54,HexHexNAc3
3905,Q04637,292,HexNAc
3906,Q13542,82,HexHexNAc
3907,Q15056,53,HexHexNAc
3908,Q16394,532,HexHexNAc
3909,O43909,580,HexHexNAc
3910,Q9BSJ8,24,HexHexNAc
3911,Q9BSJ8,637,Hex2HexNAc2
3912,Q8IWF2,666,HexHexNAc
3913,O60667,224,HexHexNAc
3914,A0A0S2Z3P8,55,HexHexNAc
3915,F2Z333,31,HexHexNAc
3916,P98095,415,HexHexNAc
3917,P98095,663,HexHexNAc
3918,P41440,550,HexNAc
3919,P55316,442,Hex2HexNAc4
3920,Q13467,178,HexHexNAc
3921,Q9H9S5,123,HexHexNAc
3922,Q96DB9,36,HexHexNAc2
3923,Q96DB9,73,HexHexNAc3
3924,Q96DB9,68,HexHexNAc2
3925,Q96DB9,81,HexNAc
3926,Q96DB9,75,HexNAc
3927,Q06546,275,HexNAc
3928,Q96RP7,342,HexHexNAc
3929,E9PNA1,50,HexHexNAc
3930,O00214,160,HexHexNAc
3931,P17900,72,HexNAc
3932,Q9Y692,428,HexNAc
3933,P14314,349,HexNAc
3934,A0PJZ3,393,HexHexNAc
3935,Q2KHR3,404,HexNAc
3936,Q2KHR3,395,HexNAc
3937,Q9NXS2,140,Hex2HexNAc2
3938,Q9NXS2,344,HexHexNAc
3939,Q9NXS2,106,HexHexNAc
3940,Q9NXS2,352,HexHexNAc
3941,Q9NXS2,216,HexHexNAc
3942,P19440,438,HexHexNAc
3943,P04406,290,HexNAc
3944,Q5SRI9,163,HexHexNAc
3945,Q5SRI9,35,HexHexNAc
3946,Q5SRI9,400,HexHexNAc
3947,Q9NU53,36,HexHexNAc
3948,Q9NU53,27,HexHexNAc
3949,Q9NU53,26,Hex2HexNAc2
3950,Q9NS00,70,HexHexNAc
3951,Q8N158,380,HexHexNAc
3952,Q92896,37,HexHexNAc
3953,Q92896,486,HexHexNAc
3954,Q92896,491,HexNAc
3955,Q8NBJ4,307,HexHexNAc
3956,Q8NBJ4,255,HexHexNAc
3957,Q969N2,301,HexHexNAc
3958,P54826,95,HexHexNAc
3959,O95390,54,HexHexNAc
3960,Q96HR8,78,HexNAc
3961,P48723,41,HexHexNAc
3962,Q96QV1,597,HexHexNAc
3963,Q7LGA3,58,HexHexNAc
3964,P61978,120,HexHexNAc
3965,P04196,271,HexHexNAc
3966,Q86X55,582,HexNAc
3967,P13747,155,HexHexNAc
3968,P57058,365,HexHexNAc
3969,P51610,1304,HexNAc
3970,P51610,775,HexNAc
3971,P51610,638,HexNAc
3972,P51610,759,HexNAc
3973,P51610,1044,HexHexNAc
3974,K7EKM6,24,HexHexNAc
3975,O75146,652,HexNAc
3976,Q12891,32,HexHexNAc
3977,P15814,117,HexHexNAc
3978,P15814,113,HexHexNAc
3979,P15814,95,HexHexNAc2
3980,P15814,102,HexHexNAc
3981,P15814,105,HexNAc
3982,Q969P0,490,HexNAc
3983,Q13308,549,HexHexNAc
3984,Q13308,485,HexHexNAc
3985,Q13308,505,HexHexNAc
3986,Q13308,675,HexHexNAc
3987,Q14571,2447,HexHexNAc
3988,Q14571,2446,Hex2HexNAc2
3989,O43314,1072,HexNAc2
3990,P18065,154,HexHexNAc
3991,P18065,142,HexHexNAc
3992,P18065,225,HexHexNAc
3993,P18065,299,HexHexNAc
3994,P22692,192,HexHexNAc
3995,O43736,132,HexHexNAc
3996,O43736,134,HexNAc
3997,Q9Y287,104,HexHexNAc
3998,Q9Y287,114,HexHexNAc
3999,P98153,476,HexHexNAc
4000,P98153,528,Hex2HexNAc2
4001,P08648,901,HexHexNAc
4002,P05556,338,HexHexNAc
4003,A0A024DBF8,9,HexHexNAc
4004,P05362,101,Hex2HexNAc2
4005,P05362,47,HexHexNAc
4006,P05362,217,HexNAc2
4007,P32942,174,HexHexNAc
4008,P32942,325,HexHexNAc
4009,P32942,333,HexHexNAc
4010,Q12906,789,HexHexNAc
4011,Q14626,349,HexHexNAc
4012,Q13261,121,HexHexNAc
4013,Q13261,116,HexHexNAc
4014,Q6UWB1,490,HexNAc
4015,Q6UWB1,493,HexHexNAc
4016,Q6UWB1,432,HexHexNAc
4017,Q6UWB1,189,HexHexNAc
4018,Q27J81,525,HexNAc
4019,Q9BX67,75,Hex2HexNAc2
4020,Q9UK76,131,HexHexNAc
4021,Q8NC54,87,HexNAc
4022,P43630,429,HexHexNAc
4023,P43630,397,HexHexNAc
4024,Q6UWL6,220,HexHexNAc
4025,Q6UWL6,190,HexHexNAc
4026,Q6UWL6,188,HexHexNAc
4027,Q14766,294,HexHexNAc
4028,Q14766,241,HexHexNAc
4029,Q9P244,502,HexHexNAc
4030,Q9P244,474,HexHexNAc
4031,Q9BTN0,24,HexHexNAc
4032,A6NM11,688,HexNAc3
4033,P16150,216,HexHexNAc
4034,P16150,215,HexHexNAc
4035,P16150,85,HexHexNAc
4036,P16150,121,HexHexNAc
4037,P16150,242,HexHexNAc
4038,P16150,316,HexHexNAc
4039,P16150,170,HexHexNAc
4040,P16150,341,HexNAc
4041,O43561,74,HexHexNAc
4042,O43561,38,Hex2HexNAc2
4043,O43561,84,HexNAc
4044,O43561,68,HexHexNAc
4045,O43561,39,Hex2HexNAc2
4046,O43561,174,HexHexNAc
4047,P07195,225,HexNAc
4048,P06734,155,HexHexNAc
4049,D3DQ39,166,HexHexNAc
4050,Q86VZ4,410,HexHexNAc
4051,Q9Y561,208,HexHexNAc
4052,O75096,1686,HexHexNAc
4053,Q14114,786,HexHexNAc
4054,Q14114,253,HexHexNAc
4055,Q14114,261,HexHexNAc
4056,Q14114,781,HexNAc
4057,Q16553,54,HexHexNAc
4058,Q16553,52,HexHexNAc
4059,Q16553,50,HexHexNAc
4060,Q16553,62,HexHexNAc
4061,O60449,636,HexHexNAc
4062,Q7Z3D4,285,HexHexNAc
4063,P11117,143,HexHexNAc
4064,O00754,977,HexHexNAc
4065,P13473,194,HexNAc2
4066,P09603,214,HexHexNAc
4067,P09603,232,Hex2HexNAc2
4068,P09603,417,Hex2HexNAc2
4069,P09603,335,HexHexNAc
4070,P09603,418,HexHexNAc
4071,P09603,243,HexHexNAc
4072,P14174,54,HexNAc
4073,P34810,135,Hex2HexNAc2
4074,Q6ZSS7,216,HexNAc3
4075,P04156,135,HexHexNAc
4076,P04156,36,HexHexNAc
4077,Q14165,101,HexHexNAc
4078,O60476,633,HexHexNAc
4079,O60476,580,HexHexNAc
4080,O60476,581,HexHexNAc
4081,P49137,222,HexHexNAc
4082,Q8NDC0,232,HexHexNAc
4083,Q8NDC0,58,HexNAc
4084,Q8WU39,28,HexHexNAc
4085,Q8WU39,41,HexHexNAc
4086,Q8WU39,125,HexHexNAc
4087,Q8IWI9,1849,HexNAc
4088,Q99583,444,HexNAc
4089,Q96RN5,324,HexNAc
4090,Q14703,967,HexHexNAc
4091,Q14703,976,HexHexNAc
4092,Q14703,819,HexHexNAc
4093,Q14703,875,HexHexNAc
4094,Q9H8M5,197,HexHexNAc
4095,Q9H8M5,194,HexHexNAc
4096,Q9BQA1,246,HexNAc
4097,P27816,216,HexNAc
4098,O96008,36,HexNAc
4099,O94826,18,HexHexNAc
4100,Q8NI22,34,HexHexNAc
4101,Q9H1U4,54,HexHexNAc
4102,Q9UNW1,51,HexHexNAc
4103,Q9NR56,349,HexNAc
4104,Q96S97,22,HexHexNAc
4105,Q969H8,37,HexHexNAc
4106,Q86SF2,114,HexHexNAc
4107,Q86SF2,483,HexHexNAc
4108,Q86SF2,29,HexHexNAc
4109,Q86SF2,119,HexHexNAc
4110,Q86SF2,121,HexNAc
4111,Q9UJJ9,211,HexHexNAc
4112,Q3T906,654,Hex2HexNAc2
4113,Q3T906,713,HexHexNAc
4114,Q9H3P2,407,HexNAc
4115,Q92859,846,HexHexNAc
4116,Q59FP8,527,HexHexNAc
4117,O95185,55,HexHexNAc
4118,O95185,52,Hex2HexNAc2
4119,Q9HDB5,481,HexHexNAc
4120,Q9HDB5,479,HexHexNAc
4121,Q9HDB5,466,Hex3HexNAc3
4122,Q9NPD7,78,HexHexNAc
4123,Q9NPD7,76,HexHexNAc
4124,P41271,76,HexHexNAc
4125,P41271,78,Hex3HexNAc3
4126,P46531,1708,HexHexNAc
4127,P46531,1406,HexHexNAc
4128,P46531,825,HexHexNAc
4129,P46531,174,HexHexNAc
4130,P46531,923,HexHexNAc
4131,P46531,859,HexHexNAc
4132,Q04721,838,HexHexNAc
4133,Q04721,1419,HexHexNAc
4134,Q04721,1424,HexHexNAc
4135,Q04721,161,HexHexNAc
4136,Q04721,1415,Hex2HexNAc2
4137,Q8NFZ4,163,HexHexNAc
4138,P42857,166,HexHexNAc
4139,Q8N729,106,HexHexNAc
4140,Q8N729,144,HexHexNAc
4141,Q8N729,77,HexHexNAc
4142,Q14697,555,HexHexNAc
4143,Q8NCF5,234,HexHexNAc
4144,Q6P499,21,HexHexNAc
4145,Q6P499,19,HexHexNAc
4146,Q96EB9,11,HexHexNAc
4147,P61916,44,HexHexNAc
4148,P49321,710,HexNAc
4149,P49790,1237,HexNAc
4150,P49790,1031,HexNAc
4151,P35658,1564,HexNAc
4152,P52948,244,HexNAc
4153,P52948,243,HexNAc
4154,P52948,242,HexNAc
4155,P37198,241,HexNAc2
4156,Q8TEM1,1782,HexHexNAc
4157,Q8TEM1,812,HexNAc
4158,P80303,50,HexHexNAc
4159,P80303,32,HexHexNAc
4160,P12270,1822,HexNAc
4161,Q969Y0,51,HexHexNAc
4162,P13725,179,HexHexNAc
4163,Q9H1Y3,29,HexHexNAc
4164,Q96GU1,40,HexHexNAc
4165,Q969W1,251,HexHexNAc
4166,P19021,418,HexHexNAc
4167,P19021,35,HexHexNAc
4168,Q9NYL4,79,HexHexNAc
4169,Q02790,9,HexHexNAc
4170,O75381,168,Hex2HexNAc2
4171,Q96BD5,109,HexNAc
4172,Q96FE7,141,HexHexNAc
4173,Q96FE7,38,HexHexNAc
4174,Q96FE7,113,HexNAc2
4175,Q8IV08,294,HexHexNAc
4176,Q9NWQ8,110,HexNAc
4177,Q9NWQ8,340,HexHexNAc
4178,Q9NWQ8,218,HexHexNAc
4179,Q92508,899,HexHexNAc
4180,P05120,78,HexHexNAc
4181,P05120,89,HexHexNAc
4182,P05120,77,HexHexNAc
4183,P05120,373,HexHexNAc
4184,Q9UIW2,1195,HexHexNAc
4185,O00592,68,HexHexNAc
4186,O00592,299,HexNAc
4187,O00592,58,HexNAc2
4188,O00592,295,HexNAc2
4189,G3V0E6,234,HexNAc
4190,P09874,824,HexNAc2
4191,Q15366,231,HexNAc
4192,Q9UHX1,406,HexNAc
4193,Q10472,353,HexHexNAc
4194,Q10471,29,HexHexNAc
4195,Q10471,94,HexHexNAc
4196,Q10471,25,HexHexNAc
4197,Q8NCL4,506,HexHexNAc
4198,Q9HCN3,332,HexHexNAc
4199,Q96SM3,113,HexHexNAc
4200,Q9BZJ6,30,HexHexNAc
4201,Q9BZJ6,68,HexHexNAc
4202,Q99075,46,Hex2HexNAc2
4203,Q5FWE3,263,HexHexNAc
4204,Q5FWE3,90,HexHexNAc
4205,Q5FWE3,277,HexHexNAc
4206,Q5FWE3,302,HexHexNAc
4207,Q5FWE3,243,HexHexNAc
4208,C9JH25,78,HexHexNAc
4209,C9JH25,314,HexHexNAc
4210,C9JH25,166,HexHexNAc
4211,C9JH25,309,Hex2HexNAc2
4212,C9JH25,196,HexHexNAc
4213,Q32P28,34,HexHexNAc
4214,P07602,165,HexHexNAc
4215,P07602,391,HexHexNAc
4216,P07602,214,Hex2HexNAc2
4217,P11171,565,HexHexNAc
4218,P55197,1035,HexNAc
4219,Q6P4E1,200,HexHexNAc
4220,Q6P4E1,295,HexHexNAc
4221,Q6P4E1,358,HexHexNAc
4222,Q6UY11,281,HexHexNAc
4223,Q6UY11,275,HexHexNAc
4224,P22794,114,HexHexNAc
4225,P22794,75,HexHexNAc
4226,P34910,150,Hex2HexNAc2
4227,P81408,281,HexNAc
4228,Q92520,171,HexHexNAc
4229,Q9NPR9,169,HexNAc
4230,O76095,71,HexHexNAc
4231,Q8WZA1,285,HexHexNAc
4232,Q13438,249,HexHexNAc
4233,O15355,53,HexNAc
4234,Q9Y520,2446,HexNAc
4235,Q9UBV2,96,HexNAc
4236,Q9UBV2,88,HexHexNAc
4237,Q8N114,168,HexHexNAc
4238,Q8N114,224,HexHexNAc
4239,Q8N114,152,HexHexNAc
4240,Q8N114,153,HexHexNAc
4241,Q8N114,149,HexHexNAc
4242,Q9UPX0,608,HexHexNAc
4243,Q9UPX0,142,HexHexNAc
4244,Q9UPX0,607,Hex2HexNAc2
4245,Q9HC56,56,HexHexNAc
4246,Q9HC56,58,HexHexNAc
4247,Q14242,264,HexNAc
4248,Q14242,143,HexNAc
4249,A6NF01,361,HexNAc
4250,Q9HBR0,932,HexHexNAc
4251,Q9HBR0,639,HexHexNAc
4252,P31150,401,HexNAc2
4253,Q5R372,114,HexNAc
4254,O14966,186,HexHexNAc
4255,O00559,45,HexHexNAc
4256,P08575,177,HexHexNAc
4257,P08575,139,HexHexNAc
4258,P08575,106,HexHexNAc
4259,P08575,221,HexHexNAc
4260,P08575,126,HexHexNAc
4261,P08575,492,HexHexNAc
4262,P08575,217,Hex2HexNAc2
4263,P08575,222,HexNAc
4264,P08575,218,HexNAc
4265,P08575,54,HexHexNAc2
4266,P08575,119,HexHexNAc
4267,P23468,262,HexHexNAc
4268,P23468,691,HexHexNAc
4269,P10586,218,HexHexNAc
4270,P10586,359,HexHexNAc
4271,P10586,507,HexHexNAc
4272,P10586,348,HexHexNAc
4273,P10586,568,HexHexNAc
4274,P10586,1007,HexHexNAc
4275,P10586,830,Hex2HexNAc2
4276,Q13332,700,HexHexNAc
4277,Q13332,837,HexHexNAc
4278,Q13332,843,HexHexNAc
4279,Q15293,315,HexHexNAc
4280,Q15293,192,HexHexNAc
4281,Q9NQC3,160,HexNAc
4282,Q6NW40,385,HexHexNAc
4283,Q9P2E9,1277,HexHexNAc
4284,Q9P2E9,656,HexHexNAc
4285,Q9NTZ6,132,HexNAc
4286,Q01844,102,HexNAc
4287,Q01844,107,HexNAc
4288,Q01844,40,HexNAc
4289,Q9UKM9,244,HexHexNAc3
4290,Q9UKM9,252,Hex2HexNAc3
4291,P57060,179,HexHexNAc
4292,Q8WTV0,267,HexHexNAc
4293,Q14162,34,HexHexNAc
4294,Q6X4U4,29,HexHexNAc
4295,Q9H3S1,372,HexHexNAc
4296,Q9NPR2,586,HexHexNAc
4297,Q9NPR2,678,HexHexNAc
4298,Q92854,680,Hex2HexNAc2
4299,Q92854,690,Hex3HexNAc3
4300,O75326,375,HexHexNAc
4301,Q13530,317,HexHexNAc2
4302,Q6UWY2,118,HexHexNAc
4303,Q8TD19,20,HexNAc2
4304,Q9H4A3,1686,HexNAc
4305,Q9H4A3,1687,HexNAc
4306,Q04900,79,HexHexNAc
4307,Q04900,127,HexHexNAc
4308,H0YNA2,209,HexHexNAc
4309,Q8TCT6,221,HexHexNAc
4310,Q9Y5M8,18,HexHexNAc
4311,Q9UIB8,36,Hex2HexNAc2
4312,Q9UIB8,38,HexHexNAc
4313,Q9UIB8,314,HexHexNAc
4314,Q96DU3,93,HexHexNAc
4315,Q96DU3,91,HexHexNAc
4316,Q96DU3,39,HexHexNAc
4317,Q96DU3,89,HexHexNAc
4318,Q96DU3,70,HexHexNAc
4319,O94991,301,Hex2HexNAc2
4320,Q9H5Y7,591,HexHexNAc
4321,Q9H5Y7,589,Hex3HexNAc3
4322,O75093,498,HexHexNAc
4323,P19634,79,HexNAc
4324,Q9Y289,511,HexHexNAc2
4325,Q8WVQ1,237,HexHexNAc
4326,Q8WVQ1,236,HexHexNAc
4327,A1A5C7,162,HexHexNAc
4328,Q9UBP0,103,HexHexNAc
4329,P21453,14,Hex2HexNAc2
4330,O95977,6,HexHexNAc
4331,O95977,4,HexHexNAc
4332,Q96SB4,432,HexNAc
4333,Q12770,565,HexHexNAc
4334,Q12770,571,HexHexNAc
4335,Q12770,578,HexHexNAc
4336,P31948,198,HexHexNAc
4337,Q13586,35,HexHexNAc
4338,Q13586,34,HexHexNAc
4339,Q13586,44,HexHexNAc
4340,Q9P246,55,HexNAc
4341,Q6ZRP7,197,HexHexNAc
4342,Q6ZRP7,579,HexHexNAc
4343,Q6ZRP7,183,HexNAc
4344,Q6ZRP7,453,HexHexNAc
4345,Q6ZRP7,445,HexHexNAc
4346,Q9UBS9,738,HexHexNAc
4347,Q9UBS9,556,HexHexNAc2
4348,O94901,601,HexHexNAc
4349,Q9UH99,683,HexHexNAc
4350,Q9UH99,399,HexHexNAc
4351,Q92537,257,HexHexNAc
4352,Q99536,35,HexHexNAc
4353,Q99536,23,HexHexNAc
4354,P21579,27,HexHexNAc
4355,Q6PIZ9,160,HexHexNAc
4356,P04234,47,HexHexNAc
4357,P04234,50,HexNAc
4358,P07766,48,HexHexNAc
4359,P07766,43,Hex2HexNAc2
4360,P06127,184,HexHexNAc
4361,Q6NUS6,201,HexNAc
4362,Q6NUS6,541,HexNAc3
4363,Q6NUS6,196,HexNAc
4364,Q92563,230,HexHexNAc
4365,Q9Y6I9,224,HexNAc
4366,F8VRH6,44,HexNAc
4367,P36897,62,HexHexNAc
4368,P36897,59,HexHexNAc
4369,Q96J42,95,HexHexNAc
4370,Q8NBS9,302,HexHexNAc2
4371,Q8NBS9,297,HexNAc2
4372,Q9UPZ6,1580,HexHexNAc
4373,Q9NXG2,322,HexNAc
4374,Q9H497,33,HexHexNAc
4375,Q12888,334,HexNAc
4376,P15923,308,HexNAc
4377,Q02447,408,HexNAc
4378,P02786,106,HexHexNAc
4379,P02786,518,HexHexNAc
4380,P02786,143,HexHexNAc
4381,O43493,224,HexHexNAc
4382,O43493,194,HexHexNAc
4383,O43493,296,HexHexNAc
4384,P13693,65,HexNAc
4385,P43308,125,HexHexNAc
4386,Q99805,93,HexHexNAc
4387,Q99805,251,HexHexNAc
4388,Q99805,270,HexHexNAc
4389,Q92544,112,HexHexNAc
4390,Q92544,233,HexHexNAc
4391,Q96BF3,224,HexHexNAc
4392,Q9BVT8,98,HexHexNAc
4393,Q9BVT8,155,HexHexNAc
4394,Q9BVT8,90,HexHexNAc2
4395,P49755,114,HexHexNAc
4396,Q15363,142,HexHexNAc
4397,Q9Y3Q3,135,HexHexNAc
4398,Q7Z7H5,71,Hex2HexNAc2
4399,Q9Y3B3,145,HexHexNAc
4400,Q9NUM4,233,HexHexNAc
4401,Q92545,87,HexHexNAc
4402,Q92545,19,Hex2HexNAc2
4403,Q92545,318,HexNAc
4404,Q92545,326,HexNAc
4405,Q9NX61,413,HexHexNAc
4406,Q9HC07,40,HexHexNAc
4407,C9JI98,19,HexHexNAc
4408,Q9NWD8,88,HexHexNAc
4409,Q6ZUK4,120,HexNAc
4410,Q6ZUK4,119,HexHexNAc
4411,Q2T9K0,6,HexHexNAc
4412,Q9BXS4,182,HexHexNAc
4413,Q6DKI7,38,HexHexNAc
4414,Q6DKI7,163,HexHexNAc
4415,Q5JRA6,389,HexNAc2
4416,Q5JRA6,215,HexHexNAc
4417,Q5JRA6,708,HexHexNAc
4418,Q5JRA6,367,HexHexNAc
4419,Q5JRA6,782,HexHexNAc
4420,Q5JRA6,1114,Hex2HexNAc2
4421,Q5JRA6,382,HexHexNAc2
4422,Q5JRA6,910,HexNAc
4423,Q5JRA6,907,HexNAc
4424,Q5JRA6,381,HexNAc3
4425,Q5JRA6,700,HexNAc2
4426,Q5T2D2,169,HexHexNAc
4427,Q5T2D2,136,HexHexNAc
4428,O75157,538,HexNAc
4429,B5MCY1,275,HexNAc
4430,O14798,38,HexHexNAc
4431,P08138,238,HexHexNAc
4432,O75509,291,HexHexNAc
4433,P43489,179,HexHexNAc
4434,P43489,174,HexNAc3
4435,P25445,219,HexHexNAc
4436,P28908,157,HexHexNAc
4437,P28908,230,HexHexNAc
4438,P28908,214,HexHexNAc
4439,P28908,222,HexHexNAc
4440,P28908,171,HexHexNAc
4441,P28908,170,HexHexNAc
4442,P28908,153,Hex2HexNAc2
4443,P28908,186,HexNAc2
4444,P28908,351,HexHexNAc
4445,P28908,348,HexHexNAc
4446,P28908,173,HexHexNAc
4447,P28908,312,HexNAc
4448,P34925,59,HexHexNAc
4449,P34925,213,HexHexNAc
4450,Q06124,570,HexHexNAc
4451,Q06124,568,HexNAc
4452,Q5T6F2,552,HexNAc
4453,Q5T6F2,559,HexNAc
4454,Q14157,396,HexNAc
4455,Q9Y2B1,83,HexHexNAc
4456,Q7Z7M8,103,HexHexNAc
4457,Q8NBZ7,42,HexHexNAc
4458,Q9BVV8,38,HexHexNAc
4459,Q96F05,189,Hex2HexNAc2
4460,Q8IYS2,173,HexHexNAc
4461,Q8IYS2,373,HexHexNAc
4462,Q8IYS2,53,HexHexNAc
4463,Q8IYS2,548,HexHexNAc
4464,Q7Z4R8,98,HexHexNAc
4465,Q7Z4R8,138,HexHexNAc
4466,P54725,224,HexHexNAc
4467,P54725,108,HexHexNAc
4468,P54725,168,HexHexNAc
4469,P54727,346,Hex2HexNAc2
4470,P54727,132,HexNAc2
4471,Q9NP79,242,HexHexNAc2
4472,P49765,183,HexHexNAc2
4473,P98155,153,HexHexNAc
4474,Q12907,70,HexHexNAc
4475,Q12907,256,HexHexNAc
4476,Q12907,290,HexHexNAc
4477,Q8IWT6,85,HexHexNAc
4478,Q6P9F7,85,HexHexNAc
4479,Q8TDW0,77,Hex2HexNAc2
4480,Q8TDW0,78,HexHexNAc
4481,Q7L1W4,102,HexHexNAc2
4482,Q96DN2,833,HexHexNAc
4483,Q15904,75,Hex2HexNAc2
4484,Q15904,218,HexHexNAc
4485,Q15904,76,HexHexNAc
4486,Q9Y4P8,397,HexHexNAc
4487,Q969T9,244,HexHexNAc
4488,Q86Y38,880,HexHexNAc
4489,Q86Y38,155,HexHexNAc
4490,Q86Y38,126,HexHexNAc
4491,Q86Y38,871,HexHexNAc
4492,Q86Y38,133,HexHexNAc
4493,Q86Y38,207,HexHexNAc
4494,Q9H1B5,221,HexHexNAc
4495,Q9H1B5,801,HexHexNAc
4496,Q9Y2X9,438,HexNAc
4497,B4DU55,300,HexHexNAc2
4498,Q9NY26,19,HexHexNAc
4499,Q9ULF5,215,HexHexNAc
4500,Q9ULF5,141,HexHexNAc
4501,Q13433,194,HexHexNAc
4502,Q13433,32,Hex2HexNAc2
4503,Q13433,204,HexNAc
4504,Q9NUM3,77,HexHexNAc
4505,Q76LX8,1158,HexHexNAc
4506,Q76LX8,863,HexHexNAc
4507,Q76LX8,843,HexHexNAc
4508,Q6UY14,291,HexHexNAc
4509,Q15848,22,HexHexNAc
4510,Q15848,21,Hex2HexNAc2
4511,Q8IZ83,751,HexHexNAc
4512,P01011,373,HexHexNAc
4513,P01009,109,HexHexNAc
4514,P01009,168,HexHexNAc
4515,P08697,37,HexHexNAc
4516,P02765,197,HexHexNAc
4517,P02765,202,HexHexNAc
4518,P02765,196,HexHexNAc
4519,P01023,757,HexHexNAc
4520,P51693,277,HexHexNAc
4521,P02652,35,HexHexNAc
4522,P02652,32,HexHexNAc
4523,P04114,3605,HexHexNAc
4524,P04114,3748,HexHexNAc
4525,P04114,3512,HexHexNAc
4526,P04114,3854,HexHexNAc
4527,P04114,3264,HexHexNAc
4528,P02655,33,HexHexNAc
4529,P02655,35,HexHexNAc
4530,Q13790,59,HexHexNAc
4531,P08519,3439,HexHexNAc
4532,P08519,4219,HexHexNAc
4533,P08519,3768,HexHexNAc
4534,P08519,3670,HexHexNAc
4535,P08519,3776,HexHexNAc
4536,P08519,3765,HexNAc
4537,P08519,3887,HexHexNAc
4538,P08519,3891,HexHexNAc
4539,P08519,3556,HexHexNAc
4540,Q96KN2,29,HexHexNAc
4541,Q96KN2,146,HexHexNAc
4542,Q9BWV1,454,HexHexNAc
4543,Q8IZJ3,1776,HexHexNAc
4544,P04003,57,HexHexNAc
4545,P04003,230,HexHexNAc
4546,P04003,340,HexHexNAc
4547,P04003,317,HexHexNAc
4548,P20851,160,HexHexNAc
4549,Q7LFX5,118,HexHexNAc
4550,Q99674,111,HexHexNAc
4551,P23435,43,HexHexNAc
4552,P00450,489,HexHexNAc
4553,P00450,505,HexHexNAc
4554,P00450,507,HexHexNAc
4555,P11597,266,HexHexNAc
4556,Q6WN34,217,HexHexNAc
4557,P10909,396,HexHexNAc
4558,P12259,1308,HexHexNAc
4559,P12259,1263,HexHexNAc
4560,P12259,1290,HexHexNAc
4561,P00451,818,HexHexNAc
4562,P00748,335,HexHexNAc
4563,P00748,43,HexHexNAc
4564,P39060,799,HexHexNAc
4565,Q9Y6Z7,35,HexHexNAc
4566,P02748,26,HexHexNAc2
4567,P00751,25,Hex2HexNAc2
4568,P08185,364,HexHexNAc
4569,Q99941,685,HexHexNAc
4570,Q68CJ9,347,HexHexNAc
4571,P54108,29,HexHexNAc
4572,P81605,26,HexHexNAc
4573,Q9Y2E5,984,HexHexNAc
4574,Q16610,63,HexHexNAc
4575,Q16610,84,HexHexNAc
4576,Q9UGM5,223,HexHexNAc
4577,Q9UGM5,222,HexHexNAc
4578,Q9UGM5,266,HexHexNAc
4579,Q9UGM5,289,HexHexNAc
4580,P22455,260,HexHexNAc
4581,Q9BYJ0,186,HexHexNAc
4582,Q08380,413,HexHexNAc
4583,P06396,412,HexHexNAc
4584,P06396,31,HexHexNAc
4585,P06396,411,HexHexNAc
4586,P06396,408,HexHexNAc
4587,P06396,402,HexHexNAc
4588,P10912,30,HexHexNAc
4589,P00738,187,HexHexNAc
4590,P02790,351,HexHexNAc
4591,P05546,37,HexHexNAc
4592,P05546,100,HexHexNAc
4593,P05546,51,HexHexNAc
4594,P05546,102,Hex2HexNAc2
4595,Q04756,94,HexHexNAc
4596,P26927,407,HexHexNAc
